version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-024-A-A-000,Alt Àneu,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-082-A-A-000,Espot,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-086-A-A-000,Esterri d'Àneu,"0,00","18,18",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-903-A-A-000,Guingueta d'Àneu (La),"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-43-017-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Aytos. Fatarella, Gandesa, Batea)","7,69","7,69",ESTATUTOS,modificación ETT BOPT 01/10/2008,01/10/2008
2019/01 situacion a  01/01/2019,09-43-017-C-C-000,09-00-000-B-U-016,Agència de Residus de Catalunya (ARC),"30,77","30,77",ACUERDO,"de 25/01/1995 (DOGC nº 2053, 22/05/1995)",25/01/1995
2019/01 situacion a  01/01/2019,09-43-017-C-C-000,09-43-007-R-R-000,Cm. Priorat,"15,39","15,39",ACUERDO,"de 02/09/1996 (DOGC nº2344, 05/03/1997)",02/09/1996
2019/01 situacion a  01/01/2019,09-43-017-C-C-000,09-43-008-R-R-000,Cm. Ribera d'Ebre,"38,46","38,46",ACUERDO,"de 25/01/1995 (DOGC nº 2053, 22/05/1995)",25/01/1995
2019/01 situacion a  01/01/2019,09-43-017-C-C-000,09-43-009-R-R-000,Cm. Terra Alta,"7,69","7,69",ACUERDO,"de 02/09/1996 (DOGC nº2344, 05/03/1997)",02/09/1996
2019/01 situacion a  01/01/2019,09-00-000-B-P-058,09-00-002-H-H-000,Fundació Universitat Autònoma de Barcelona,"93,94","93,94",ESCRITURA,nº1658 de 29/05/2001,29/05/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-058,09-08-266-A-A-000,Cerdanyola del Vallès,"6,06","6,06",ESCRITURA,nº49 de 08/01/1991 (RM 28/01/1991),28/01/1991
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal,"40,00","40,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"40,00","40,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),"5,00","5,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,09-17-000-D-D-000,Diputación Prov. de Girona,"5,00","5,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,09-17-006-R-R-000,Cm. Ripollès,"5,00","5,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-00-001-C-C-000,09-17-043-A-A-000,Queralbs,"5,00","5,00",ACUERDO,"de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,00-00-000-F-F-006,Centros de Estudios (Institut d'Estudis Catalans),"8,33","8,33",CONVENIO,Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,04/08/1987
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,00-00-000-S-S-000,Estado (CSIC),"8,33","8,33",ACUERDO,Patro de 30/05/2005; Decreto 49/2009 DOGC 26/03/09,30/05/2005
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,04/08/1987
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,09-00-000-B-U-003,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),"8,33","8,33",CONVENIO,Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,04/08/1987
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"8,34","8,34",CONVENIO,Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,04/08/1987
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"8,34","8,34",ACUERDO,Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,25/03/1996
2019/01 situacion a  01/01/2019,09-08-200-C-C-000,09-00-037-H-H-000,Fundació Institució dels Centres de Recerca de Catalunya (I-CERCA),"8,33","8,33",ACUERDO,Gov/155/2010 modif ETT (DOGC 5716 – 16/09/2010),12/11/2010
2019/01 situacion a  01/01/2019,09-17-045-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (C.Ripollès Desenv. y varios ayuntamientos),"2,88","44,74",ACUERDO,GOV/162/2007 de 24 diciemb (DOGC 5045;10/01/2008),24/12/2007
2019/01 situacion a  01/01/2019,09-17-045-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"57,16","51,00",ACUERDO,GOV/162/2007 de 24 diciemb (DOGC 5045;10/01/2008),24/12/2007
2019/01 situacion a  01/01/2019,09-17-045-C-C-000,09-17-000-D-D-000,Diputación Prov. de Girona,"1,01","2,13",ACUERDO,GOV/162/2007 de 24 diciemb (DOGC 5045;10/01/2008),24/12/2007
2019/01 situacion a  01/01/2019,09-17-045-C-C-000,09-17-006-R-R-000,Cm. Ripollès,"38,95","2,13",ACUERDO,GOV/162/2007 de 24 diciemb (DOGC 5045;10/01/2008),24/12/2007
2019/01 situacion a  01/01/2019,09-25-051-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Cm. Segrià, Ayto.Lleida y otros)","12,00","50,00",ACUERDO,e 30/08/2005 (DOGC nº4469 de 14/09/2005),30/08/2005
2019/01 situacion a  01/01/2019,09-25-051-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"88,00","50,00",ACUERDO,de 30/08/2005 (DOGC nº4469 de 14/09/2005),30/08/2005
2019/01 situacion a  01/01/2019,09-08-229-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"36,51","50,00",ACTA,de constituc. de 26/06/2006 (DOGC 4635-17/05/2006),26/06/2006
2019/01 situacion a  01/01/2019,09-08-229-C-C-000,09-08-019-A-A-000,Barcelona,"63,49","50,00",ACTA,de constituc. de 26/06/2006 (DOGC 4635-17/05/2006),26/06/2006
2019/01 situacion a  01/01/2019,09-00-049-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 21/07/2010 (AC GOV/91/2010;DOGC 5635),21/07/2010
2019/01 situacion a  01/01/2019,09-00-049-C-C-000,09-25-207-A-A-000,Solsona,"50,00","50,00",ACTA,de const. 21/07/2010 (AC GOV/91/2010;DOGC 5635),21/07/2010
2019/01 situacion a  01/01/2019,09-08-086-C-C-000,00-00-000-F-F-000,Privado (Amics del MNAC),"4,00","4,00",ACUERDO,GOV 14/03/2005 (DOGC 4325; 03/05/2006),03/05/2006
2019/01 situacion a  01/01/2019,09-08-086-C-C-000,00-00-000-S-S-000,Estado,"20,00","20,00",ACUERDO,"CLT/975/2005, de 09/03; DOGC 4362 de 13/04/2005",22/02/2005
2019/01 situacion a  01/01/2019,09-08-086-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",CONVENIO,"Decreto 51/1991, de 04/03; DOGC 1422 de 22/03/1991",04/03/1991
2019/01 situacion a  01/01/2019,09-08-086-C-C-000,09-08-019-A-A-000,Barcelona,"16,00","16,00",CONVENIO,"Decreto 51/1991, de 04/03; DOGC 1422 de 22/03/1991",04/03/1991
2019/01 situacion a  01/01/2019,09-00-048-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Mancom. Municipios Área Metropolitana de Barcelona),"25,00","25,00",CONVENIO,de colaboración de 27/07/2006 (DOGC 5635;25/05/10),27/07/2006
2019/01 situacion a  01/01/2019,09-00-048-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",CONVENIO,de colaboración de 27/07/2006 (DOGC 5635;25/05/10),27/07/2006
2019/01 situacion a  01/01/2019,09-00-048-C-C-000,09-08-263-A-A-000,Sant Vicenç dels Horts,"25,00","25,00",CONVENIO,de colaboración de 27/07/2006 (DOGC 5635;25/05/10),27/07/2006
2019/01 situacion a  01/01/2019,09-00-096-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 12/05/2010 (AG 217/2009;DOGC 5545),12/05/2010
2019/01 situacion a  01/01/2019,09-00-096-C-C-000,09-08-252-A-A-000,Barberà del Vallès,"50,00","50,00",ACTA,constitución de 12/05/2010 (AG 217/2009;DOGC 5545),12/05/2010
2019/01 situacion a  01/01/2019,09-08-118-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"58,34","58,34",LEY,"22/1998, 30-12 DOGC nº 2801 de 08/01/1999",28/01/1999
2019/01 situacion a  01/01/2019,09-08-118-C-C-000,09-08-019-A-A-000,Barcelona,"41,66","41,66",LEY,"22/1998, 30-12 DOGC nº 2801 de 08/01/1999",28/01/1999
2019/01 situacion a  01/01/2019,09-08-160-C-C-000,00-00-000-F-F-009,"Confederaciones, Federaciones o Uniones","0,00","33,34",ACTA,de constitución de 10/07/2003,10/07/2003
2019/01 situacion a  01/01/2019,09-08-160-C-C-000,00-00-000-F-F-010,Sindicatos,"0,00","33,33",ACTA,de constitución de 10/07/2003,10/07/2003
2019/01 situacion a  01/01/2019,09-08-160-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","33,33",ACTA,de constitución de 10/07/2003,10/07/2003
2019/01 situacion a  01/01/2019,09-00-100-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 12/03/2010 (AG 215/2009;DOGC 5545),12/03/2010
2019/01 situacion a  01/01/2019,09-00-100-C-C-000,09-08-009-A-A-000,Argentona,"50,00","50,00",ACTA,constitución de 12/03/2010 (AG 215/2009;DOGC 5545),12/03/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,00-00-000-F-F-000,Privado (Reial Automòbil Club de Catalunya),"14,44","14,44",ESCRITURA,nº1753 de 13/12/2013 (RM 21/01/2014),21/01/2014
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"51,45","51,45",ESCRITURA,nº1753 de 13/12/2013 (RM 21/01/2014),21/01/2014
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,09-00-000-B-P-017,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)","26,89","26,89",ESCRITURA,nº1635 de 05/11/2015 (RM 11/05/2016),11/05/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-052,09-08-135-A-A-000,Montmeló,"7,22","7,22",ESCRITURA,nº1753 de 13/12/2013 (RM 21/01/2014),21/01/2014
2019/01 situacion a  01/01/2019,09-00-014-C-C-000,00-00-000-S-S-000,Estado (Ministerio de Fomento),"33,34","33,34",CONVENIO,de 12/06/2002,12/06/2002
2019/01 situacion a  01/01/2019,09-00-014-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"33,33","33,33",CONVENIO,de 12/06/2002,12/06/2002
2019/01 situacion a  01/01/2019,09-00-014-C-C-000,09-08-019-A-A-000,Barcelona,"33,33","33,33",CONVENIO,de 12/06/2002,12/06/2002
2019/01 situacion a  01/01/2019,09-00-038-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 16/07/2010 (AC GOV/80/2010;DOGC 5635),16/07/2010
2019/01 situacion a  01/01/2019,09-00-038-C-C-000,09-08-073-A-A-000,Cornellà de Llobregat,"50,00","50,00",ACTA,de const. 16/07/2010 (AC GOV/80/2010;DOGC 5635),16/07/2010
2019/01 situacion a  01/01/2019,09-43-043-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Varios Ayuntamientos),"22,53","22,22",ACTA,de constitución 02/04/1985 (DOGC 593-27.09.1985),02/04/1985
2019/01 situacion a  01/01/2019,09-43-043-C-C-000,00-00-000-F-F-000,Privado (Comunidades de regantes del Delta del Ebro),"46,61","44,44",ACTA,de constitución 02/04/1985 (DOGC 593-27.09.1985),02/04/1985
2019/01 situacion a  01/01/2019,09-43-043-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"30,86","33,34",ACTA,de constitución 02/04/1985 (DOGC 593-27.09.1985),02/04/1985
2019/01 situacion a  01/01/2019,09-00-000-B-P-135,00-00-000-F-F-000,"Privado (Quantech ATZ, S.A.)","7,01","7,01",ESCRITURA,nº101 de 18/01/2016 (RM 16/03/2016),16/03/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-135,09-00-000-B-P-131,"CIMNE Tecnologia, SA","92,99","92,99",ESCRITURA,de const.nº1969 de 10/10/2013 (RM 22/10/2013),22/10/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-111,09-00-000-B-V-029,Consell Català de l'Esport,"75,00","75,00",ESCRITURA,nº43 de 16/01/2013 (RM 25/03/2013),19/12/2012
2019/01 situacion a  01/01/2019,09-00-000-B-P-111,09-25-000-D-D-000,Diputación Prov. de Lleida,"22,00","22,00",ESCRITURA,nº43 d e 16/01/2013 (RM 25/03/2013),19/12/2012
2019/01 situacion a  01/01/2019,09-00-000-B-P-111,09-25-050-A-A-000,Bellpuig,"3,00","3,00",ESCRITURA,nº 43 de 16/01/2013 (RM 25/03/2013),19/12/2012
2019/01 situacion a  01/01/2019,09-17-035-C-C-000,00-00-000-S-S-000,Estado,"50,00","50,00",CONVENIO,Colaboración de 06/11/2003 (BOE 291-05/12/2003),06/11/2003
2019/01 situacion a  01/01/2019,09-17-035-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"25,00","25,00",CONVENIO,Colaboración de 06/11/2003 (BOE 291-05/12/2003),06/11/2003
2019/01 situacion a  01/01/2019,09-17-035-C-C-000,09-17-066-A-A-000,Figueres,"25,00","25,00",CONVENIO,Colaboración de 06/11/2003 (BOE 291-05/12/2003),06/11/2003
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,09-00-000-B-U-001,Corporació Catalana de Mitjans Audiovisuals,"100,00","100,00",ESCRITURA,nº2609 de 07/10/1983 (RM 08/05/1984),08/05/1984
2019/01 situacion a  01/01/2019,09-00-000-B-P-106,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"100,00","100,00",ESCRITURA,nº802 de 18/06/2010,18/06/2010
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos (Fundación Hospital de Vilafranca),"25,00","11,11",CONVENIO,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/199,04/01/1995
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"25,00","55,56",CONVENIO,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,09-08-001-R-R-000,Cm. Alt Penedes,"25,00","11,11",CONVENIO,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,09-08-305-A-A-000,Vilafranca del Penedès,"25,00","22,22",CONVENIO,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,00-00-000-F-F-000,Privado,"31,61","31,61",ESCRITURA,ampl. capital nº529 de 03/06/2013 (RM 01/08/2013),01/08/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),"68,39","68,39",ESCRITURA,ampl. capital nº529 de 03/06/2013 (RM 01/08/2013),01/08/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,00-00-000-F-F-001,Particulares,"0,25","0,25",ESCRITURA,nº1045 de 19/06/1986 (RM 21/03/1988),21/03/1988
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"99,75","99,75",ESCRITURA,nº1045 de 19/06/1986 (RM 21/03/1988),21/03/1988
2019/01 situacion a  01/01/2019,09-08-006-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos (Fundació MACBA),"3,00","25,00",ACUERDO,Gobierno de 24-28/03/1988 (DOGC 1118; 13/03/1989),28/03/1988
2019/01 situacion a  01/01/2019,09-08-006-C-C-000,00-00-000-S-S-000,Estado,"12,00","8,33",DECRETO,146/2008 de 22/07 (DOGC nº 5181 de 25/07/2008),26/07/2008
2019/01 situacion a  01/01/2019,09-08-006-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"33,00","25,00",ACUERDO,Gobierno de 24-28/03/1988 (DOGC 1118; 13/03/1989),28/03/1988
2019/01 situacion a  01/01/2019,09-08-006-C-C-000,09-08-019-A-A-000,Barcelona,"52,00","41,67",ACUERDO,Gobierno de 24-28/03/1988 (DOGC 1118; 13/03/1989),28/03/1988
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Patronato Turismo y varios ayuntamientos),"0,00","0,00",OTROS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,00-00-000-F-F-001,Particulares,"0,00","0,00",OTROS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"0,00","0,00",OTROS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,09-25-000-D-D-000,Diputación Prov. de Lleida,"0,00","0,00",OTROS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,09-25-012-R-R-000,Cm. Pla-d'Urgell,"0,00","0,00",OTROS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,09-25-020-C-C-000,C. Inst. Tèc. d'Asses. i Gest. Integ. (ITAGI),"0,00","0,00",B.O.P.,16.10.2001,16/10/2001
2019/01 situacion a  01/01/2019,09-00-040-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 14/01/2011 (AC GOV/82/2010;DOGC nº5635),14/01/2011
2019/01 situacion a  01/01/2019,09-00-040-C-C-000,09-17-066-A-A-000,Figueres,"50,00","50,00",ACTA,de const. 14/01/2011 (AC GOV/82/2010;DOGC nº5635),14/01/2011
2019/01 situacion a  01/01/2019,09-08-186-C-C-000,00-00-000-S-S-000,Estado,"50,00","50,00",CONVENIO,Decreto 237/1994 de 13/09; DOGC 1951 de 23/09/1994,24/09/1994
2019/01 situacion a  01/01/2019,09-08-186-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,Decreto 237/1994 de 13/09; DOGC 1951 de 23/09/1994,24/09/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-089,09-00-002-H-H-000,Fundació Universitat Autònoma de Barcelona,"100,00","100,00",ESCRITURA,nº4500 de 23/12/1999 (RM 15/03/2000),15/03/2000
2019/01 situacion a  01/01/2019,09-00-000-B-P-021,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","100,00",ESCRITURA,de 15/09/1995 (RM 07/02/1996),07/02/1996
2019/01 situacion a  01/01/2019,09-00-094-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 29/06/2010 (AG 228/2009;DOGC 5545),29/06/2010
2019/01 situacion a  01/01/2019,09-00-094-C-C-000,09-43-148-A-A-000,Tarragona,"50,00","50,00",ACTA,constitución de 29/06/2010 (AG 228/2009;DOGC 5545),29/06/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-056,00-00-000-F-F-000,Privado,"30,00","30,00",ESCRITURA,nº544 de 10/02/2006 (RM 18/04/2006),18/04/2006
2019/01 situacion a  01/01/2019,09-00-000-B-P-056,09-00-000-B-P-056,"Autometro, SA","10,00","10,00",ESCRITURA,nº2376 de 23/12/2013,23/12/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-056,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),"60,00","60,00",ESCRITURA,nº544 de 10/02/2006 (RM 18/04/2006),18/04/2006
2019/01 situacion a  01/01/2019,09-00-092-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 06/05/2010 (AG 210/2009;DOGC 5545),16/05/2010
2019/01 situacion a  01/01/2019,09-00-092-C-C-000,09-17-141-A-A-000,Puigcerdà,"50,00","50,00",ACTA,constitución de 06/05/2010 (AG 210/2009;DOGC 5545),16/05/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-087,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"100,00","100,00",ESCRITURA,nº 3697 de 24/11/1998 (RM 07/04/1999),07/04/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-136,09-00-000-B-P-131,"CIMNE Tecnologia, SA","100,00","100,00",ESCRITURA,de const. nº127 de 26/01/2012 (RM 13/02/2012),13/02/2012
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,09-00-061-H-H-000,Fundació Barcelona Mobile World Capital Foundation,"100,00","100,00",ESCRITURA,nº487 de 17/02/2015 (RM 06/03/2015),06/03/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-080,09-00-000-X-P-076,CSC Consultoría i Gestió S.A.,"100,00","100,00",ESCRITURA,nº1367 de 26/05/2000 (RM 27/06/2000),27/06/2000
2019/01 situacion a  01/01/2019,09-08-227-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"62,50","62,50",ACTA,de constitución de 17/10/2006 (Ac Gov 11/07/2006),17/10/2006
2019/01 situacion a  01/01/2019,09-08-227-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"12,50","12,50",ACTA,de constitución de 17/10/2006 (Ac Gov 11/07/2006),17/10/2006
2019/01 situacion a  01/01/2019,09-08-227-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"25,00","25,00",ACTA,de constitución de 17/10/2006 (Ac Gov 11/07/2006),17/10/2006
2019/01 situacion a  01/01/2019,09-00-068-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Aj.Cubelles, St.P.Ribes, Sitges, V.i la G, CCm Gar)","100,00","81,13",ACTA,de const. 22/11/2006 (DOGC 4834-05/03/2007),22/11/2006
2019/01 situacion a  01/01/2019,09-00-068-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","18,87",ACTA,de const. 22/11/2006 (DOGC 4834-05/03/2007),22/11/2006
2019/01 situacion a  01/01/2019,09-00-002-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Fundació Hospital de la Santa Creu de Vic),"33,33","33,33",DECRETO,302/1986 de 09/09/1986 (DOGC nº 758 de 27/10/1986),27/10/1986
2019/01 situacion a  01/01/2019,09-00-002-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"66,67","66,67",DECRETO,302/1986 de 09/09/1986 (DOGC nº 758 de 27/10/1986),27/10/1986
2019/01 situacion a  01/01/2019,09-00-000-B-P-109,00-00-000-S-S-000,Estado (Aut. Port. Barcelona),"47,32","47,32",ESCRITURA,nº 627 de 18/02/2010 (RM 23/03/2010),23/03/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-109,09-00-000-B-P-022,"Centrals i Infraestructures per a la Mobilitat i les Activitats Logístiques, S.A. (CIMALSA)","52,68","52,68",ESCRITURA,nº 627 de 18/02/2010 (RM 23/03/2010),23/03/2010
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal (Autoritat Portuaria de Barcelona),"0,00","18,18",CONVENIO,de 25/09/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","27,28",CONVENIO,Ac Cons Gral de 03/07/2006; BOP 26 de 30/01/2007,03/07/2006
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"0,00","18,18",CONVENIO,de 25/05/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,09-08-019-A-A-000,Barcelona,"0,00","36,36",ESTATUTOS,de 25/05/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-130,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),"100,00","100,00",ESCRITURA,nº913 de 6/05/2016 (RM 30/06/2016),30/06/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-108,09-00-000-B-U-024,Institut Català de Finances (ICF),"100,00","100,00",ESCRITURA,nº3534 de 20/12/2013 (RM 13/01/2014),13/01/2014
2019/01 situacion a  01/01/2019,09-08-034-C-C-000,00-00-000-F-F-005,"Cámaras de Comercio, Industria y Navegación/Agrarias/Mineras","7,69","7,69",CONVENIO,de 18/10/1984,18/10/1984
2019/01 situacion a  01/01/2019,09-08-034-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"23,08","23,08",CONVENIO,de 18/10/1984,01/02/1985
