version,codigo_ente,codigo,actividad,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,J5916,Actividades de producciones de programas de televisión,ESTATUTOS,Esc. Const. nº2609 de 07/10/1983 (RM 08/05/1984),08/05/1984
2019/01 situacion a  01/01/2019,09-00-000-B-P-009,J6020,Actividades de programación y emisión de televisión,ESTATUTOS,Esc. Const. nº2609 de 07/10/1983 (RM 08/05/1984),08/05/1984
2019/01 situacion a  01/01/2019,09-00-000-B-P-106,J6399,Otros servicios de información n.c.o.p.,ESTATUTOS,Esc. Const. nº 2660 de 29/07/2003 (RM 07/01/2004),07/01/2004
2019/01 situacion a  01/01/2019,09-00-000-B-V-025,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,"13/1997, 19-11",28/11/1997
2019/01 situacion a  01/01/2019,09-00-000-B-V-025,Q8790,Otras actividades de asistencia en establecimientos residenciales,LEY,13/1997,28/11/1997
2019/01 situacion a  01/01/2019,09-00-048-H-H-000,J5811,Edición de libros,ESTATUTOS,Escritura nº601 de 25/04/1985 (RF 10/12/1984),10/12/1984
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,M72,Investigación y desarrollo,ESTATUTOS,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,P85,Educación,ESTATUTOS,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-08-060-C-C-000,Q86,Actividades sanitarias,ESTATUTOS,Decreto 345 de 15/12/1994 ;DOGC 1994 de 04/01/1995,04/01/1995
2019/01 situacion a  01/01/2019,09-00-000-B-P-118,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Esc.cons. nº 529 de 03/06/2013 (RM 01/08/2013),01/08/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,G4619,Intermediarios del comercio de productos diversos,ESTATUTOS,Esc. Const. nº1045 de 19/06/1986 (RM 21/03/1988),21/03/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-005,M7022,Otras actividades de consultoría de gestión empresarial,ESTATUTOS,Escritura nº1045 de 19/06/1986 (RM 21/03/1988),21/03/1998
2019/01 situacion a  01/01/2019,09-00-036-H-H-000,M7022,Otras actividades de consultoría de gestión empresarial,ESTATUTOS,Esc.de const. nº1707 de 24/07/1997 (RF 25/06/1999),25/06/1999
2019/01 situacion a  01/01/2019,09-08-006-C-C-000,R9102,Actividades de museos,ESTATUTOS,Ac.Gobierno 24-28/03/1988 (DOGC 1118; 13/03/1989),28/03/1988
2019/01 situacion a  01/01/2019,09-25-044-C-C-000,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESTATUTOS,Edicto BOP nº 124 de 16/10/2001,01/10/2001
2019/01 situacion a  01/01/2019,09-00-015-H-H-000,N823,Organización de convenciones y ferias de muestras,ESTATUTOS,Esc. Cons.nº1412 de 12/12/2005(RF 2216;30/06/2006),30/06/2006
2019/01 situacion a  01/01/2019,09-00-071-H-H-000,M7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Esc.nº1816 de 18/07/2005 (RF nº2674 de 13/04/2011),13/04/2011
2019/01 situacion a  01/01/2019,09-00-002-H-H-000,P8560,Actividades auxiliares a la educación,ESTATUTOS,Esc.cons.nº 556 de 24/02/1998 (RF 30/06/1998),30/06/1998
2019/01 situacion a  01/01/2019,09-00-040-C-C-000,F4122,Construcción de edificios no residenciales,ESTATUTOS,Acta const. 14/01/2011 (DOGC 5635;25/05/2010),14/01/2011
2019/01 situacion a  01/01/2019,09-08-186-C-C-000,I5590,Otros alojamientos,ESTATUTOS,Decreto 237/1994 de 13/09; DOGC 1951 de 23/09/1994,24/09/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-089,P8559,Otra educación n.c.o.p.,ESTATUTOS,Esc.cons.nº4500 de 23/12/1999 (RM 15/03/2000),15/03/2000
2019/01 situacion a  01/01/2019,09-08-174-H-H-000,M74,"Otras actividades profesionales, científicas y técnicas",ESTATUTOS,E.C. nº5082 de 26/09/1997(RF nº1149 de 03/03/1998),03/03/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-021,R9001,Artes escénicas,ESTATUTOS,Esc. Const. de 15/09/1995 (RM 07/02/1996),07/02/1996
2019/01 situacion a  01/01/2019,09-00-000-B-P-056,H4920,Transporte de mercancías por ferrocarril,ESTATUTOS,Esc.const. nº544 de 10/02/2006 (RM 18/04/2006),18/04/2006
2019/01 situacion a  01/01/2019,09-00-047-H-H-000,P856,Actividades auxiliares a la educación,ESTATUTOS,Escritura nº1223 de 27/03/1990 (RF 19/05/1992),19/05/1992
2019/01 situacion a  01/01/2019,09-00-000-B-P-087,J6209,Otros servicios relacionados con las tecnologías de la información y la informática,ESTATUTOS,Esc. Const. nº 3697 de 24/11/1998 (RM 07/04/1999),07/04/1999
2019/01 situacion a  01/01/2019,09-00-000-B-U-030,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",ESTATUTOS,"DECRET 100/2001, 3/4; DOGC 3369; 17/4",17/04/2001
2019/01 situacion a  01/01/2019,09-00-028-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Esc. Const. nº2391 de 13/12/2004 (RF 18/10/2005),18/10/2005
2019/01 situacion a  01/01/2019,09-00-000-B-U-003,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,LEY,"23/1985, 28-11; DOGC 621",05/12/1985
2019/01 situacion a  01/01/2019,09-00-000-B-P-136,M7112,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,ESTATUTOS,Esc. de const. nº127 de 26/01/2012 (RM 13/02/2012),13/02/2012
2019/01 situacion a  01/01/2019,09-00-000-X-P-081,K6420,Actividades de las sociedades holding,ESTATUTOS,Estatutos nº487 de 17/02/2015 (RM 06/03/2015),06/03/2015
2019/01 situacion a  01/01/2019,09-00-000-X-P-080,Q86,Actividades sanitarias,ESTATUTOS,Esc.cons.nº1367 de 26/05/2000 (RM 27/06/2000),27/06/2000
2019/01 situacion a  01/01/2019,09-00-000-B-U-065,R9102,Actividades de museos,ESTATUTOS,"Decreto 198/2013, 23 de julio (DOGC 6425-25/07/13)",26/07/2013
2019/01 situacion a  01/01/2019,09-08-227-C-C-000,S949,Otras actividades asociativas,ESTATUTOS,Acta constituc. de 17/10/2006 (Ac Gov 11/07/2006),17/10/2006
2019/01 situacion a  01/01/2019,09-00-000-B-U-012,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",LEY,"9/1991, 3-5; DOGC 1440, 08-05-1991",28/05/1991
2019/01 situacion a  01/01/2019,09-00-000-B-U-012,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,LEY,"9/1991, 3-5; DOGC 1440, 08-05-1991",28/05/1991
2019/01 situacion a  01/01/2019,09-00-000-B-U-012,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,LEY,"9/1991, 3-5; DOGC 1440, 08/05/1991",28/05/1991
2019/01 situacion a  01/01/2019,09-17-052-H-H-000,P854,Educación postsecundaria,ESTATUTOS,Esc. nº1588 de 31/07/2012 (RF 19/10/2012),19/10/2012
2019/01 situacion a  01/01/2019,09-17-052-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Esc. Const. nº5442 de 21/12/2001 (RF 08/04/2002),08/04/2002
2019/01 situacion a  01/01/2019,09-00-068-C-C-000,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,Acta de const. 22/11/2006 (DOGC 4834-05/03/2007),22/11/2006
2019/01 situacion a  01/01/2019,09-00-002-C-C-000,Q86,Actividades sanitarias,ESTATUTOS,Decreto 302/1986 de 09/09 (DOGC nº 758 de 27/10),27/10/1986
2019/01 situacion a  01/01/2019,09-17-048-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. Const. nº 2382 de 26/10/2006 (RF 30/11/2007),30/11/2007
2019/01 situacion a  01/01/2019,09-00-000-B-P-109,H522,Actividades anexas al transporte,ESTATUTOS,de const. nº 627 de 18/02/2010 (RM 23/03/2010),23/03/2010
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,de 25/05/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,A032,Acuicultura,ESTATUTOS,de 25/05/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-08-033-C-C-000,P8559,Otra educación n.c.o.p.,ESTATUTOS,de 25/05/1993; DOGC nº 1866 de 28/02/1994,25/05/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-130,H4910,Transporte interurbano de pasajeros por ferrocarril,ESTATUTOS,Esc.nº913 de 6/05/2016 (RM 30/06/2016),30/06/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-130,H4920,Transporte de mercancías por ferrocarril,ESTATUTOS,Esc.nº913 de 6/05/2016 (RM 30/06/2016),30/06/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-108,K6499,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",ESTATUTOS,Esc. Const. nº 425 de 26/02/2010 (RM 25/03/2010),25/03/2010
2019/01 situacion a  01/01/2019,09-08-165-H-H-000,J6209,Otros servicios relacionados con las tecnologías de la información y la informática,ESCRITURA,nº 1156 de 9/10/2006 (RF 08/06/2007),08/06/2007
2019/01 situacion a  01/01/2019,09-08-034-C-C-000,M7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Convenio de 18/10/1984,18/10/1984
2019/01 situacion a  01/01/2019,09-08-034-C-C-000,M7320,Estudio de mercado y realización de encuestas de opinión pública,ESTATUTOS,Convenio de 18/10/1984,18/10/1984
2019/01 situacion a  01/01/2019,09-00-000-B-P-048,H5223,Actividades anexas al transporte aéreo,ESTATUTOS,Esc. Const. nº5022 de 21/12/2007 (RM 21/02/2008),21/02/2008
2019/01 situacion a  01/01/2019,09-00-000-B-P-048,M7311,Agencias de publicidad,ESTATUTOS,nº3324 de 15/12/2015 (RM 25/01/2016),25/01/2016
2019/01 situacion a  01/01/2019,09-00-000-B-U-043,O841,Administración Pública y de la política económica y social,LEY,"3/1997, 16-5; DOGC 2401",30/05/1997
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,A0220,Explotación de la madera,ESTATUTOS,Esc. Const. nº316 de 03/03/1988 (RM 15/04/1988),15/04/1988
2019/01 situacion a  01/01/2019,09-00-000-B-P-006,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,Esc. Const. nº316 de 03/03/1988 (RM 15/04/1988),15/04/1988
2019/01 situacion a  01/01/2019,09-00-046-H-H-000,P855,Otra educación,ESTATUTOS,Escritura nº 1820 de 01/06/1984 (RF 16/09/1985),16/09/1985
2019/01 situacion a  01/01/2019,09-00-000-B-P-066,M7490,"Otras actividades profesionales, científicas y técnicas n.c.o.p.",ESTATUTOS,nº3799 de 17/11/1989 (RM 04/07/1990),04/07/1990
2019/01 situacion a  01/01/2019,09-00-000-B-V-014,O8411,Actividades generales de la Administración Pública,LEY,"11/1989, 10-7",13/07/1989
2019/01 situacion a  01/01/2019,09-00-000-B-V-014,S9499,Otras actividades asociativas n.c.o.p.,LEY,"11/1989, 10-7",13/07/1989
2019/01 situacion a  01/01/2019,09-00-000-B-U-035,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,6/2006 26-5; DOGC 4651,10/06/2006
2019/01 situacion a  01/01/2019,09-00-000-B-U-035,S9499,Otras actividades asociativas n.c.o.p.,LEY,"6/2006, 26-5; DOGC 4651",10/06/2006
2019/01 situacion a  01/01/2019,09-08-157-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Esc. Const. nº1363 de 29/04/2004 (RF 19/07/2004),19/07/2004
2019/01 situacion a  01/01/2019,09-00-000-B-U-039,O8411,Actividades generales de la Administración Pública,ORDEN,"ECF/496/2007, 21-12; DOGC 5037, 28/12/2007",01/01/2008
2019/01 situacion a  01/01/2019,09-08-225-C-C-000,M72,Investigación y desarrollo,CONVENIO,"de Colab. de 14/03/2003 (BOE nº 81, de 04/04/2003)",14/03/2003
2019/01 situacion a  01/01/2019,09-00-034-H-H-000,Q88,Actividades de servicios sociales sin alojamiento,ESTATUTOS,Esc. Const. nº504 de 05/03/2003 (RF 13/06/2003),13/06/2003
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,M7022,Otras actividades de consultoría de gestión empresarial,ESTATUTOS,Esc.cons.nº 2678 de 08/11/1991 (R.M. 14/01/1992),14/01/1992
2019/01 situacion a  01/01/2019,09-00-000-X-P-077,Q,Actividades sanitarias y de servicios sociales,ESTATUTOS,Esc.cons.nº2678 de 08/11/1991 (R.M. 14/01/1992),14/01/1992
2019/01 situacion a  01/01/2019,09-00-020-H-H-000,M7500,Actividades veterinarias,ESTATUTOS,Esc.cons.nº2153 de 30/07/2008 (RF 15/05/2009),15/05/2009
2019/01 situacion a  01/01/2019,09-00-020-H-H-000,P8543,Educación universitaria,ESTATUTOS,Esc.cons.nº2153 de 30/07/2008 (RF 15/05/2009),15/05/2009
2019/01 situacion a  01/01/2019,09-00-003-C-C-000,H493,Otro transporte terrestre de pasajeros,ESTATUTOS,Acuerdo CPT/73/2006 de 25/07 (DOGC nº 4696 de 11/0,25/07/2006
2019/01 situacion a  01/01/2019,09-08-219-C-C-000,M7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,CONV. UNI/2703/2005 de 26/07 (DOGC 4477; 27/09/05),26/07/2005
2019/01 situacion a  01/01/2019,09-43-084-H-H-000,R91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",ESTATUTOS,Esc. Const. nº 1515 de 6/08/1998 (RF nº18/01/1999),18/01/1999
2019/01 situacion a  01/01/2019,09-43-084-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Esc. Const. nº 1515 de 6/08/1998 (RF18/01/1999),18/01/1999
2019/01 situacion a  01/01/2019,09-00-000-B-V-022,A0240,Servicios de apoyo a la silvicultura,LEY,12/1993,13/11/1993
2019/01 situacion a  01/01/2019,09-00-000-B-V-022,R9103,Gestión de lugares y edificios históricos,LEY,12/1993,13/11/1993
2019/01 situacion a  01/01/2019,09-00-000-B-U-010,Q8690,Otras actividades sanitarias,ACUERDO,21/12/1990; DOGC 1401,22/01/1991
2019/01 situacion a  01/01/2019,09-00-000-B-W-001,P8543,Educación universitaria,DECRETO,"37/1985, 18-1; DOGC 515-A",01/02/1985
2019/01 situacion a  01/01/2019,09-00-021-H-H-000,P8560,Actividades auxiliares a la educación,ESTATUTOS,Esc. Const. nº 2729 de 22/07/1994 (RF 13/10/1994),13/10/1994
2019/01 situacion a  01/01/2019,09-08-142-C-C-000,J6202,Actividades de consultoría informática,ACUERDO,PRE/606/2002 de 21/2; DOGC 3604 de 27/03/2002,04/12/2001
2019/01 situacion a  01/01/2019,09-00-000-B-U-026,M72,Investigación y desarrollo,RESOLUCION,02/06/1999; DOGC 2916,23/06/1999
2019/01 situacion a  01/01/2019,09-00-000-B-U-026,P8543,Educación universitaria,RESOLUCION,02/06/1999; DOGC 2916,23/06/1999
2019/01 situacion a  01/01/2019,09-00-000-B-U-026,Q8610,Actividades hospitalarias,RESOLUCION,02/06/1999; DOGC 2916,23/06/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-129,Q8610,Actividades hospitalarias,ESTATUTOS,Escritura nº124 de 16/01/2008 (RM 25/03/2008),25/03/2008
2019/01 situacion a  01/01/2019,09-08-164-H-H-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. Const. nº 2586 de 14/10/2005 (RF 18/09/2006),18/09/2006
2019/01 situacion a  01/01/2019,09-00-026-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,Esc. Cons. nº1424 de 10/06/1994 (RF 20/07/1994),20/07/1994
2019/01 situacion a  01/01/2019,09-00-000-B-P-131,M7112,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,ESTATUTOS,Esc.nº1733 de const. de 22/09/2011 (RM 13/10/2011),13/10/2011
2019/01 situacion a  01/01/2019,09-00-000-B-U-024,K64,"Servicios financieros, excepto seguros y fondos de pensiones",LEY,"25/1998, de 31-12; DOGC 2797 de 31-12",01/01/1999
2019/01 situacion a  01/01/2019,09-08-117-C-C-000,M72,Investigación y desarrollo,ESTATUTOS,Acuerdo de 05/12/2000; DOGC 3308 de 18/01/2001,05/12/2000
2019/01 situacion a  01/01/2019,09-08-117-C-C-000,P85,Educación,ESTATUTOS,Acuerdo de 05/12/2000; DOGC 3308 de 18/01/2001,05/12/2000
2019/01 situacion a  01/01/2019,09-08-117-C-C-000,Q86,Actividades sanitarias,ESTATUTOS,Acuerdo de 05/12/2000; DOGC 3308 de 18/01/2001,05/12/2000
2019/01 situacion a  01/01/2019,09-08-117-C-C-000,Q8610,Actividades hospitalarias,ESTATUTOS,Acuerdo de 05/12/2000; DOGC 3308 de 18/01/2001,05/12/2000
2019/01 situacion a  01/01/2019,09-08-185-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc.nº1613 de 04/06/1992 (RF 14/07/1993),14/07/1993
2019/01 situacion a  01/01/2019,09-00-007-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc. Const. nº 227 de 25/01/1993 (RF 21/05/1993),21/05/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,L6820,Alquiler de bienes inmobiliarios por cuenta propia,ESCRITURA,"nº 1597, de 28/12/2016",28/12/2016
2019/01 situacion a  01/01/2019,09-00-000-B-P-140,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,"nº 1597, de 28/12/2016",28/12/2016
2019/01 situacion a  01/01/2019,09-00-008-C-C-000,E382,Tratamiento y eliminación de residuos,ESTATUTOS,"AC CPT/180/2006, de 07/11 (DOGC nº4766-22/11/2006)",07/11/2006
2019/01 situacion a  01/01/2019,09-08-146-N-N-000,J6399,Otros servicios de información n.c.o.p.,ESTATUTOS,Escritura nº 1398 de 29/04/2004,29/04/2004
2019/01 situacion a  01/01/2019,09-00-000-X-P-074,Q8690,Otras actividades sanitarias,ESTATUTOS,Escritura nº2985 de 13/12/1991 (RM 15/04/1992),15/04/1992
2019/01 situacion a  01/01/2019,09-08-193-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,Escritura nº107 de 11/02/2010 (RF 30/07/2010),30/07/2010
2019/01 situacion a  01/01/2019,09-08-020-C-C-000,R9004,Gestión de salas de espectáculos,ESCRITURA,nº 3431 de 17/12/86,17/12/1980
2019/01 situacion a  01/01/2019,09-08-020-C-C-000,R9103,Gestión de lugares y edificios históricos,ESCRITURA,nº 3431 de 17/12/86,17/12/1980
2019/01 situacion a  01/01/2019,09-08-147-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,Escritura nº5646 de 21/11/1988 (RF 31/10/1989),31/10/1989
2019/01 situacion a  01/01/2019,09-43-044-C-C-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,BOPT nº296 de 28/12/2009,27/01/2010
2019/01 situacion a  01/01/2019,09-25-024-C-C-000,R9102,Actividades de museos,ESTATUTOS,"Acuerdo de 18/05/1999, DOGC nº 2923 de 5/7/1999",18/05/1999
2019/01 situacion a  01/01/2019,09-25-024-C-C-000,R932,Actividades recreativas y de entretenimiento,ESTATUTOS,"Acuerdo de 18/05/1999, DOGC nº 2923 de 5/7/1999",18/05/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-127,I5510,Hoteles y alojamientos similares,ESTATUTOS,Escritura nº1945 de 13/07/2010 (RM 21/10/2010),21/10/2010
2019/01 situacion a  01/01/2019,09-00-088-C-C-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"AC.GOV/189/2010, de 19/10 (DOGC 5745-29/10/2010)",30/10/2010
2019/01 situacion a  01/01/2019,09-00-014-H-H-000,Q869,Otras actividades sanitarias,ESTATUTOS,Esc Const 493/92 de 10/03/1992; RF 18/10/1993,18/10/1993
2019/01 situacion a  01/01/2019,09-00-000-B-V-028,O8424,Orden público y seguridad,LEY,"14/1997, 24-12",01/01/1998
2019/01 situacion a  01/01/2019,09-08-145-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,Esc. Const. de 22/12 (R.F. nº281 de 24/12/1986),24/12/1986
2019/01 situacion a  01/01/2019,09-00-000-X-P-087,Q8690,Otras actividades sanitarias,ESTATUTOS,Esc.nº208 de 29/01/2014 de compraventa de acciones,29/01/2014
2019/01 situacion a  01/01/2019,09-00-000-B-U-001,J591,"Actividades cinematográficas, de vídeo y de programas de televisión",LEY,"10/1983, 30-5; DOGC 337",15/06/1983
2019/01 situacion a  01/01/2019,09-08-038-C-C-000,M7111,Servicios técnicos de arquitectura,ESTATUTOS,Convenio de 24/03/1992; BOP nº91 de 15/04/1992,24/03/1992
2019/01 situacion a  01/01/2019,09-17-043-C-C-000,H51,Transporte aéreo,ESTATUTOS,"Acuerdo de 25/07/2006, DOGC nº 4697 de 14/08/2006",25/07/2006
2019/01 situacion a  01/01/2019,09-17-043-C-C-000,H5223,Actividades anexas al transporte aéreo,ESTATUTOS,"Acuerdo de 25/07/2006, DOGC nº 4697 de 14/08/2006",25/07/2006
2019/01 situacion a  01/01/2019,09-17-043-C-C-000,R9311,Gestión de instalaciones deportivas,ESTATUTOS,"Acuerdo de 25/07/2006, DOGC nº 4697 de 14/08/2006",25/07/2006
2019/01 situacion a  01/01/2019,09-00-012-H-H-000,N802,Servicios de sistemas de seguridad,ESTATUTOS,nº 355 de 2/02/2010 (RF 10/03/2010),10/03/2010
2019/01 situacion a  01/01/2019,09-08-158-C-C-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,"Conv.ARP/2383/2003, de 21/7 (DOGC 3941-06/08/2003)",13/02/2003
2019/01 situacion a  01/01/2019,09-00-000-B-P-083,K6612,Actividades de intermediación en operaciones con valores y otros activos,ESTATUTOS,Esc. Const. nº 3256 de 02/07/2003 (RM 29/07/2003),29/07/2003
2019/01 situacion a  01/01/2019,09-00-000-B-P-137,J6201,Actividades de programación informática,ESTATUTOS,Esc. de const. nº128 de 26/01/2012 (RM 16/02/2012),16/02/2012
2019/01 situacion a  01/01/2019,09-00-000-B-V-003,O8411,Actividades generales de la Administración Pública,LEY,"4/1987, 24/03; DOGC 826, 08/04/1987",09/04/1987
2019/01 situacion a  01/01/2019,09-00-000-B-V-003,P8559,Otra educación n.c.o.p.,LEY,"4/1987, 24/03; DOGC 826, 08/04/1987",09/04/1987
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,M72,Investigación y desarrollo,ESTATUTOS,"Decreto 237/1982, de 20/07; DOGC 249 de 13/08/1982",20/07/1982
2019/01 situacion a  01/01/2019,09-08-105-C-C-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"Decreto 237/1982, de 20/07; DOGC 249 de 13/08/1982",20/07/1982
