version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,Cataluña,09-08-086-C-C-000,CONSORCIOS,,Consorci Museu Nacional d'Art de Catalunya,Q5856250E,0,Gestionar el MNAC y conservar y exponer bienes culturales,Público,Estimativo,Si - CCAA                          ,"CONVENIO Decreto 51/1991, de 04/03; DOGC 1422 de 22/03/1991",04/03/1991, ,Carrer Palau Nacionar de Montjuic s/n,Barcelona,08038,Barcelona,936220360,936220369,www.mnac.es,premsa@mnac.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-048-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica La Façana del terme municipal de Sant Vicenç dels Horts,  ,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica La Façana, del término municipal de Sant Vicenç dels Horts.",Público,Estimativo,Pendiente -                               ,CONVENIO de 27/07/2006 del Consejo General,27/07/2006, ,Plaza de la Vila 1,Sant Vicenç dels Horts,08620,Barcelona,936561551,,http://www.svh.es,ajuntament@svh.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-096-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Sector estació del terme municipal de Barberà del Vallès,,0,"Desarrollo y ejecución urbanísticos del área residencial estratégica Sector estació, del término municipal de Barberà del Vallès.",Público,Estimativo,Pendiente -                               ,  ACTA   constitución de 12/05/2010 (AG 217/2009;DOGC 5545), 12/05/2010, ,Avenida de la Generalitat 70,Barberà del Vallès,08210,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-118-C-C-000,CONSORCIOS,,Consorci de l'Habitatge de Barcelona,Q0801511G,0,Planificar actuaciones de vivienda pública. Remodelación y rehabilitación de barrios,Público,Limitativo,Si - CCAA                          ,"DECRETO 420/2000, 27-12; DOGC 3305",28/01/1999, ,Carrer Bolívia 105,Barcelona,08018,Barcelona,932914600,932914656,www.consorcihabitatgebcn.cat,consorcihabitatgebarcelona@bagursa.com
2019/01 situacion a  01/01/2019,Cataluña,09-08-150-H-H-000,FUNDACIONES,,Fundació Privada Centre de Regulació Genòmica (CRG),G62426937,0,Investigación básica especialmente en los ámbitos de la genómica y la proteómica,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2595 de 27/07/2000 (RF 27/12/2000),27/12/2000, ,Carrer Doctor Aiguader - Edifici PRBB 88,Barcelona,08003,Barcelona,933160100,933160099,http://www.crg.es,comunicacio@crg.es
2019/01 situacion a  01/01/2019,Cataluña,09-08-160-C-C-000,CONSORCIOS,,Consorci per a la Formació Contínua de Catalunya,Q0801279A,0,"Mantener, ejecutar, controlar y seguir la formación continua de trabajadores ocupados en Catalunya",Público,Estimativo,Si - CCAA                          ,ACTA de constitución de 10/07/2003(DOGC 3961-04/09/03),10/07/2003, ,Carrer Sepúlveda 148-150,Barcelona,08011,Barcelona,935536300,935536398,WWW.conforcat.cat,conforcat@conforcat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-100-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica El Cros del terme municipal d'Argentona,,0,"Desarrollo y ejecución urbanísticos del area residencial estratégica El Cros, del término municipal de Argentona.",Público,Estimativo,Pendiente -                               ,ACUERDO   constitución de 12/03/2010 (AG 215/2009;DOGC 5545), 12/03/2010, ,Carrer MONTSERRAT ROIG I FRANSITORRA 21,Argentona,08310,Barcelona,937972115,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-057,ENTES PÚBLICOS,,Agència de l'Habitatge de Catalunya,Q0801820B,0,Ejecutar y gestionar las políticas de viviendas competencias de la Generalitat.,Privado,Estimativo,Si - CCAA                          ,LEY 13/2009 de 22 de julio (DOGC nº 5430 de 28/07/2009,27/08/2009,09-00-000-B-P-003,Carrer Diputació 92,Barcelona,08015,Barcelona,932287100,932287101,www.agenciahabitatge.cat,agenciahabitatge@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-052,SOCIEDADES MERCANTILES,C. Autónoma,"Circuits de Catalunya, S.L.",B08282626,"53.918.490,78",Administración y explotación del circuito de velocidad de Catalunya,Privado,Estimativo,No -                               ,ESCRITURA nº5677 de 29/12/1992,29/12/1992, ,"Sector Mas ""La Moreneta"" Ap. Correus nº 27 ",Montmeló,08160,Barcelona,935719700,935722772,www.circuitcat.com,ntribo@circuitcat.com / yrodriguez@circuitcat.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-036,ENTES PÚBLICOS,,Agència Catalana de Cooperació al Desenvolupament,Q0801202C,0,"Ejecutar y gestionar la pol.de coop.al desar.de la Gen., siguiendo las directrices establecidas por el departamento competente en materia de acción ex",Privado,Estimativo,Si - CCAA                          ,"LEY 31/2002, 30-12; DOGC 3791, 31/12/2002",01/01/2003, ,Carrer Via Laietana 14,Barcelona,08003,BARCELONA,935545400,935547805,www.cooperaciocatalana.cat,accd@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-17-047-H-H-000,FUNDACIONES,,Fundació Institut d'Investigació Biomèdica de Girona Dr. Josep Trueta (IdiBGI),G17432592,0,"Promover, desarrollar, gestionar y difundir la busqueda biomédica.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1594 de 08/04/2002 (RF 27/07/2005),27/07/2005, ,"Carretera Dr. Castany-Parc Hospitalari Martí i Julià, Edifici M2 s/n",Salt,17190,Girona,872987087,,http://www.idibgi.org,fundacio@idibgi.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-034,OO.AA.ADMINISTRATIVOS,,Servei d'Ocupació de Catalunya,Q0801272F,0,Gestionar el conjunto de servicios ocupacionales y reducir la desocupación. Formación,Público,Limitativo,Si - CCAA                          ,"LEY 17/2002, de 5/07; DOGC 3676 de 12/07",13/07/2002, ,Carrer Llull 297-307,Barcelona,08019,BARCELONA,935536100,935536298,www.oficinatreball.net,direcciosoc@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-034,ENTES PÚBLICOS,,Agència per a la Qualitat del Sistema Universitari de Catalunya (AQU),Q0801199A,0,"Evaluación de la calidad, certificación de procesos del sistema universitario de Catalunya",Privado,Estimativo,Si - CCAA                          ,"LEY Ley 1/2003, 19-02; DOGC 3826, 20-02-2003",12/03/2003,09-08-155-C-C-000,Carrer Vergós 36-42,Barcelona,08017,BARCELONA,932688950,932688951,www.aqu.cat,infor@aqu.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-014-C-C-000,CONSORCIOS,,Consorci Alta Velocitat Barcelona,  ,0,El seguimiento y la coordinación de las actuaciones vinculadas a la constitución de las infraestructuras del alta velocidad en Barcelona,Público,Estimativo,Si - Estado                        ,CONVENIO Convenio 12/06/2002 (DOGC 3935;29/07/2003),12/06/2002, ,Avenida Del Marquès d'Argentera 2,Barcelona,08003,Barcelona,935209400,934820414,,
2019/01 situacion a  01/01/2019,Cataluña,50 -00-000-X-P-003,SOCIEDADES MERCANTILES,,A. de Acreditación-FGUPM-UPC-de Proy.de Inv.Desar.e Innov.Tecn. S.L,B62873872,"345.581,90",Prestación de servicios para valoración actividades de I+D+i,Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución nº 604 de 12-03-2002,05/06/2002, ,Calle Esteve Terrades 1,Castelldefels,08860,Barcelona,934137632,934137633,www.e-aidit.com,abelles@e-aidit.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-038-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Ribera-Salines del terme municipal de Cornellà de Llobregat,  ,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica Ribera-Salines, del término municip. de Cornellà de Llobregat.",Público,Estimativo,Pendiente -                               ,ACTA de constitución 16/07/2010(DOGC nº5635;25/05/2010),16/07/2010, ,Plaza de l'Església 1,Cornellá de Llobregat,08940,Barcelona,933770212,,http://www.cornellaweb.cat,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-032,ENTES PÚBLICOS,,Infraestructures Ferroviàries de Catalunya (IFERCAT),Q0801169D,0,"Conservar, gestionar y administrar las infraestructuras nuevas o ya construidas que le encargue o adscriba el Gobierno de la Generalitat",Privado,Estimativo,Si - CCAA                          ,LEY 19/2001 de 31/12 (DOGC nº3546 de 04/01/2002),05/01/2002, ,Carrer Dels Vergós 36-42,Barcelona,08017,BARCELONA,934444444,934195417,www.ifercat.cat,
2019/01 situacion a  01/01/2019,Cataluña,09-43-043-C-C-000,CONSORCIOS,,Consorci Concessionari d'Aigües per als Ajuntaments i Indústries de Tarragona,P4300002E,0,Abastecer ayuntamientos e industrias de Tarragona del agua de la concesión del art 2.1 de la ley 18/1981,Privado,Estimativo,Si - CCAA                          ,ACTA de constitución 02/04/1985 (DOGC 593-27.09.1985),02/04/1985, ,"Autovía Autovia T-11, km 14 ",Tarragona,43006,Tarragona,977636204,977546240,http://www.ccaait.com/,cat@ccaait.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-135,SOCIEDADES MERCANTILES,C. Autónoma,"Fresh Water Nature, S.L.",B66134602,"3.226,00","Desarrollo y comercialización de tecnología, soluciones y servicios en el campo de tratamiento y la ingeniería del agua.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de const. nº1969 de 10/10/2013 (RM 22/10/2013),22/10/2013, ,Calle Gran Capità. Edificio Nexus 1a pl. despacho 103 2-4,Barcelona,08034,Barcelona,934010950,934016325,http://www.cimnetecnologia.com,info@cimnetecnologia.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-070-H-H-000,FUNDACIONES,,Fundació Joan Costa Roma,G61765657,0,"Promover,impulsar,favorecer y divulgar los trabajos de investigación,docencia y formación de personal, en el ámbito del Consorci Sanitari de Terrassa",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 2543 de 16/07/1998 (RF nº1359 de 18/01/2000),18/01/2000, ,Carretera Torrebonica s/n,Terrassa,08227,Barcelona,937003738,,www.cst.cat,oficinajuridica@cst.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-111,SOCIEDADES MERCANTILES,C. Autónoma,"Circuit de Motocrós de Catalunya, S.L.",B25666223,"1.977.000,00",Explotación de circuitos de competición de todo tipo de vehículos a motor,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1311 de 15/04/2008 (RM 02/06/2008),02/06/2008, ,Carrer Partida Montperles s/n,Bellpuig,25250,Lleida,973337073,,,gestio@motocroscat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-016,OO.AA.ADMINISTRATIVOS,,Institut d'Estadística de Catalunya,Q5850015H,0,"Elaboración de estadísticas geográficas, económicas, demográficas y sociales",Público,Limitativo,Si - CCAA                          ,"DECRETO 341/1989, de 11/12",13/01/1990, ,Carrer Via Laietana 58,Barcelona,08003,BARCELONA,934120088,934123145,www.idescat.net,premsa@idescat.net
2019/01 situacion a  01/01/2019,Cataluña,09-17-035-C-C-000,CONSORCIOS,,Consorci Castell de Sant Ferran de Figueres,P1700052B,0,"Conservación, restauración y revitalización del castillo de Sant Ferran de Figueres",Público,Estimativo,Si - Estado                        ,CONVENIO Colaboración de 06/11/2003 (BOE 291-05/12/2003),06/11/2003, ,Parque Castell de Sant Ferran ,Figueres,17600,Girona,972514585,972514585,www.castillosanfernando.org,consorcio@castillosanfernando.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-152-H-H-000,FUNDACIONES,,Fundació Centre Tecnològic de Telecomunicacions de Catalunya  (CTTC),G62616586,0,Convertirse en un centro de referencia internacional en el desarrollo de la busqueda de las diferentes ramas de las tecnologias y telecomunicaciones,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1969 de 28/06/2001 (RF 22/01/2002),22/01/2002, ,Avenida Avinguda Carl Friedrich Gauss 7,Castelldefels,08860,Barcelona,936452908,,http://www.cttc.es,info@cttc.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-L-002,OO.AA.COMERCIALES,,Entitat Autònoma del Diari Oficial i de Publicacions de la Generalitat,S5800004C,0,"Editar, distribuir el DOGC y comercializar publicaciones del Govern de la Generalitat de Catalunya",Público,Estimativo,Si - CCAA                          ,"LEY 24/1987, 28-12; DOGC 933, 30-12-1987",30/12/1987, ,Carrer Calàbria 147,Barcelona,08015,BARCELONA,932925400,932925435,www.gencat.net/diari,pead0008@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-009,SOCIEDADES MERCANTILES,C. Autónoma,"Corporació Catalana de Mitjans Audiovisuals, SA",A08849622,"25.010.315,00","Servicios de televisión y de comunicación audiovisual incluyendo la producción, reproducción y transmisión de imágenes, sonidos y otros",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2609 de 07/10/1983 (RM 08/05/1984),08/05/1984, ,Carrer Jacint Verdaguer 8,Sant Joan Despí,08970,BARCELONA,934444800,,www.ccma.cat,iruf.f@ccma.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-106,SOCIEDADES MERCANTILES,C. Autónoma,UABFIRMS SL,B63268874,"3.006,00",Promoción mediante la tenencia de participaciones en el capital de empresas que desarrollen proyectos empresariales de contenido tecn. e innovador.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2660 de 29/07/2003 (RM 07/01/2004),07/01/2004, ,"- Edifici Blanc, Campus de la UAB ",Cerdanyola del Valles,,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-025,OO.AA.ADMINISTRATIVOS,,Institut Català de l'Acolliment i de l'Adopció (ICAA),Q5850044H,0,Potenciar una política global de acogida y adopción y gestionar los procesos,Público,Limitativo,Si - CCAA                          ,"LEY 13/1997, 19-11",28/11/1997, ,Plaça Pau Vila 1,Barcelona,08039,BARCELONA,934831000,934831917,www.gencat.net/benestar/icca,secretariafamilies.benestar@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-048-H-H-000,FUNDACIONES,,Fundació Privada Guasch Coranty,G58004409,0,Estímulo y  promoción de actividades relacionades con la creación y investigación artística.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº601 de 25/04/1985 (RF 10/12/1984),10/12/1984, ,Calle Pau Gargallo 4,Barcelona,08028,Barcelona,934034066,,http://www.guaschcoranty.com/,fguasch@ub.edu
2019/01 situacion a  01/01/2019,Cataluña,09-08-060-C-C-000,CONSORCIOS,,Consorci Sanitari de l'Alt Penedès,Q5856380J,0,"Ejecución de activ.hospitalarias,asis., preventivas,rehabilitadoras,docentes e inv. al servicio de la población residente en el Alt Penedès.",Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 345 de 15/12/1994; DOGC 1994 de 04/01/1995,04/01/1995, ,Carrer de l'Espirall s/n,Vilafranca del Penedès,08720,BARCELONA,938180440,938180453,www.csap.es,csap@csap.scs.es / secretdir@csap.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-118,SOCIEDADES MERCANTILES,C. Autónoma,"Vallter, SA",A17015165,"3.441.063,58","Promoción, construcción, montage, alquiler y explotación edificios, instalaciones y servicios deportivos turísticos",Privado,Estimativo,Pendiente -                               ,ESCRITURA ampl. capital nº 529 de 03/06/2013 (RM 01/08/2013),01/08/2013, ,Carrer Pla de Morens s/n,Setcases,17869,Girona,972136057,972136051,http://www.vallter2000.com,comercial@valter2000.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-005,SOCIEDADES MERCANTILES,C. Autónoma,"Promotora d'Exportacions Catalanes, S.A. (PRODECA)",A58241316,"509.112,06",Promoción y ayuda a la exportación de productos catalanes y prestación de servicios,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1045 de 19/06/1986 (RM 21/03/1988),21/03/1988, ,Avenida Gran Via de les Corts Catalanes 620,Barcelona,08007,BARCELONA,935524820,935524825,www.prodeca.cat,prodeca@prodeca.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-036-H-H-000,FUNDACIONES,,Fundació Factor Humà,G61513297,0,Dar servicio para favorecer la  motivación laboral y fomentar la investigación sobre las técnicas modernas en este campo.,Privado,Estimativo,Pendiente -                               ,ESCRITURA de const. nº1707 de 24/07/1997 (RF 25/06/1999),25/06/1999, ,"Carrer Castillejos 365,4º1ª",Barcelona,08025,Barcelona,934365966,,www.factorhuma.org,fundacio@factorhuma.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-006-C-C-000,CONSORCIOS,,Consorci Museu d'Art Contemporani de Barcelona,Q5856181B,0,"Gestión del Museo como institución dedicada a adquisición, conservación, estudio, experimentación e interpretación educativa de obras de arte contempo",Privado,Estimativo,Si - EELL                          ,ACUERDO Gobierno de 24-28/03/1988 (DOGC 1118; 13/03/1989),28/03/1988, ,Plaça dels Àngels 1,Barcelona,08001,Barcelona,934120810,934124602,www.macba.cat,comunicacio@macba.cat
2019/01 situacion a  01/01/2019,Cataluña,09-25-044-C-C-000,CONSORCIOS,,Consorci per a l'execució del Programa de Desenvolupament Rural de la Comarca del Pla d'Urgell,P2500051D,0,La promoción económica y social de la Comarca e impulso del desarrollo de los municipios de su territorio.,Público,Estimativo,Pendiente -                               ,OTROS Edicto BOP nº 124 de 16/10/2001,01/10/2001, ,Calle Prat de la Riba 1,Mollerusa,25230,Lérida,973711313,973600477,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-015-H-H-000,FUNDACIONES,,"Fundació Sitges, Festival Internacional de Cinema de Catalunya",G64070592,0,"Diseño anual del festival ""SITGES, Festival internacional de cinema de Catalunya""",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1412 de 12/12/2005 (RF 2216;30/06/2006),30/06/2006, ,Carrer Sant Honorat 32-34,Sitges,08870,Barcelona,938949990,938948996,http://sitgesfilmfestival.com,info@sitgesfilmfestival.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-071-H-H-000,FUNDACIONES,,Fundació Parc Tecnològic del Vi,G43814011,0,"Contribuir mediante el perfeccionam.tecnológico,I+D, a mejorar la competitividad de les empresas en el ámbito de la industria enológica y sectores rel",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1816 de 18/07/2005 (RF nº 2132 de 02/11/2005),02/11/2005, ,Carretera de Porrera Km.1,Falset,43730,Tarragona,977831766,,http://www.vitec.cat/,anna.capdevila@vitec.cat
